ngramtype	qid	gram	names	attributes	similarentitynames	categories	outgoingentitynames
unigram	INEX_XER-81	hooligans	1.2174288431514893E-8	6.127494545750609E-4	2.6689128666276205E-8	6.089505230134869E-9	3.095887992988279E-9
bigram	INEX_XER-81	movies english	6.178083038876963E-4	0.0029901331750737843	0.0013323958571346067	0.0024869056732508272	0.002657694057687085
bigram	INEX_XER-81	english hooligans	4.175315911171894E-6	1.5393327271371866E-4	1.0131712428640763E-5	6.233247876322079E-6	3.2874252251600587E-6
unigram	INEX_XER-86	list	0.009629936500578898	0.11702078958979388	0.05886536939807796	0.00774470531512758	0.015509981578495497
unigram	INEX_XER-86	countries	6.650884056361806E-4	0.003594015160285507	0.0013264726104575955	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-86	world	0.007308680584632351	0.04480752809336508	0.04985178289367183	0.018791454774271726	0.021598132345834287
unigram	INEX_XER-86	war	0.00692391304587181	0.0517212255590639	0.0499199857532394	0.07498347432784888	0.07264897277138162
unigram	INEX_XER-86	two	0.005458877075937934	0.02662719122120423	0.04933005759793494	0.005253142386678162	0.026523842444163635
bigram	INEX_XER-86	list countries	8.396758605169154E-4	3.381142616459894E-4	8.838521692956271E-4	3.0430520478127996E-6	2.62218012207773E-6
bigram	INEX_XER-86	countries world	5.936444424705729E-4	6.486283800565192E-4	6.161022367326199E-4	4.402259406274778E-6	3.215588958590928E-6
bigram	INEX_XER-86	world war	0.005124455285894368	0.042164344347339136	0.023233525901067684	0.019578721935675884	0.01889558589472253
bigram	INEX_XER-86	war two	0.002538731501615508	0.00765432040077754	0.006197991295528049	0.002766899771342499	0.0016019971053827828
unigram	INEX_XER-87	axis	0.0026665451533045585	0.016656356787029362	0.028866070856528713	0.0025719908232782617	0.008770061103913982
unigram	INEX_XER-87	powers	0.005958251105806238	0.014334429142614829	0.14777809924193352	0.002582279144357586	0.014332897427054918
unigram	INEX_XER-87	world	0.007308680584632351	0.04480752809336508	0.04985178289367183	0.018791454774271726	0.021598132345834287
unigram	INEX_XER-87	war	0.00692391304587181	0.0517212255590639	0.0499199857532394	0.07498347432784888	0.07264897277138162
unigram	INEX_XER-87	ii	0.00728059540279877	0.03705590664677928	0.05379944845778306	0.016646343771606942	0.035455327225300974
bigram	INEX_XER-87	axis powers	0.0016817195038690681	0.00494780400550001	0.007072964550891754	3.779370654604671E-5	0.003280019333565486
bigram	INEX_XER-87	powers world	0.0011142896046094398	0.005131819497375326	0.008978580911196285	6.095099495948924E-4	0.0014152411126404406
bigram	INEX_XER-87	world war	0.005124455285894368	0.042164344347339136	0.023233525901067684	0.019578721935675884	0.01889558589472253
bigram	INEX_XER-87	war ii	0.003532645665247215	0.040852659533061386	0.02187372802247954	0.018035348453867905	0.018569687482062627
unigram	INEX_XER-88	nordic	0.0026820006599183165	0.009520492793685565	0.009102619139050649	0.012146481204858766	0.003925311774567774
unigram	INEX_XER-88	authors	6.654049371354002E-4	0.0012618431101574117	6.660130698090312E-4	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-88	known	0.002665487545508929	0.04063080445238595	0.005768265245739212	0.002673962047213192	0.011500468105147169
unigram	INEX_XER-88	childrens	1.2182388423817998E-8	6.195941044192976E-4	2.6724714171164568E-8	6.210971424884908E-9	3.1763810808059746E-9
unigram	INEX_XER-88	literature	0.004031990890878	0.01930240112980155	0.058926293797962895	0.010375147502201813	0.011677291233817354
bigram	INEX_XER-88	nordic authors	4.961550492887922E-5	4.30057331926766E-5	4.944861500196375E-5	3.686745615763568E-6	1.6020804028937245E-6
bigram	INEX_XER-88	authors known	3.444245608669558E-5	3.2423952599984067E-4	3.9262912092378205E-5	1.9720689891343324E-6	2.399764023919088E-6
bigram	INEX_XER-88	known childrens	2.872659260372092E-6	2.523313154335057E-4	6.131371671745911E-6	1.9720689891343324E-6	2.399764023919088E-6
bigram	INEX_XER-88	childrens literature	3.406602254488625E-6	6.785349217718863E-5	1.6443774196842666E-5	3.520988590786155E-6	2.578452800372337E-6
unigram	INEX_XER-91	paul	0.00969860344740246	0.03142547338279938	0.08946406133375154	0.005308692597905652	0.08114890516992145
unigram	INEX_XER-91	auster	0.005905385416719938	0.006509698212367182	0.020971957699827924	0.001325418882484376	0.021154581722464563
unigram	INEX_XER-91	novels	6.668761063129763E-4	0.0067644083618180655	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-91	paul auster	0.006965183922353447	0.006082255887178734	0.012167480895541274	0.0014097739068045369	0.023758847454438573
bigram	INEX_XER-91	auster novels	3.003824443681654E-5	2.098932086192996E-5	1.0843579171920395E-5	1.4478694770256694E-6	3.1923049078358094E-6
unigram	INEX_XER-94	hybrid	0.0026885289952378938	0.019868466201551818	0.049694837345382215	0.003975091674403349	0.01506931108183407
unigram	INEX_XER-94	cars	0.002003946830813399	0.011943651566844989	0.0013255121249720239	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-94	sold	0.002648836916402129	0.011540632927569355	0.008524415423773848	0.0013229243098073055	0.005971708050894583
unigram	INEX_XER-94	europe	0.006487655702016176	0.02234909984929953	0.019379966189261327	0.020259681857872344	0.014373185402045094
bigram	INEX_XER-94	hybrid cars	8.444623987731125E-5	1.199616749434891E-4	8.758151083062703E-5	2.3520786600334946E-6	2.848403803002341E-6
bigram	INEX_XER-94	cars sold	6.105338391929678E-5	2.918084543953356E-4	3.723956871415279E-5	1.4455943093697695E-6	1.8358052705537568E-6
bigram	INEX_XER-94	sold europe	8.827458321369555E-4	0.004972966057033821	6.894165081893381E-4	2.746483272182604E-4	0.0010262765771316964
unigram	INEX_XER-95	tom	0.0070409307699407135	0.02749079981836133	0.05268397066180575	0.0026992145689423083	0.04006347092610142
unigram	INEX_XER-95	hanks	0.0	0.0	0.0	0.0	0.0
unigram	INEX_XER-95	movies	0.0052942919028713354	0.009124014941565508	0.02475897408528423	0.0025152582901526734	0.0072300767649945575
unigram	INEX_XER-95	plays	1.2174288431514893E-8	6.447705378889389E-4	2.6724714171164568E-8	6.186292068229743E-9	3.1763810808059746E-9
unigram	INEX_XER-95	leading	0.002005583341333056	0.014694302851577792	0.005260391450083878	0.0013295058632202027	0.0038852899551349803
unigram	INEX_XER-95	role	0.004664318611590864	0.016185552988598598	0.046154529681643956	0.006554003774011841	0.005117791437003216
bigram	INEX_XER-95	tom hanks	4.3897296689388955E-6	2.0888740898608133E-6	1.5260335962427748E-5	1.9861466139856244E-6	4.282122978264548E-6
bigram	INEX_XER-95	hanks movies	3.875737434339964E-6	1.245626217143826E-6	1.1333892439249941E-5	1.8625896340878196E-6	2.027064133884555E-6
bigram	INEX_XER-95	movies plays	3.875737434339964E-6	4.967239884233385E-5	1.1333892439249941E-5	1.8625896340878196E-6	2.027064133884555E-6
bigram	INEX_XER-95	plays leading	2.5361828588658195E-6	8.707405124852543E-5	5.970611102917588E-6	1.4509199822889147E-6	1.5861793483887953E-6
bigram	INEX_XER-95	leading role	0.00205615369508303	0.005015452453489111	0.003224172502315567	0.0012713541541317745	0.0035683273350010525
unigram	INEX_XER-96	pure	0.0026790418344621327	0.04524494751636708	0.035124144322638225	0.0026275650223640855	0.006739684928447175
unigram	INEX_XER-96	object	0.0027008205508802655	0.020563694720545943	0.015883727307062466	0.009580628816611148	0.005623955548663317
unigram	INEX_XER-96	oriented	1.2190499201729964E-8	0.0012384010988645497	2.6724714171164568E-8	6.219241693093813E-9	3.1763810808059746E-9
unigram	INEX_XER-96	programing	0.0	0.0	0.0	0.0	0.0
unigram	INEX_XER-96	languages	6.658033423832242E-4	0.013312281215187875	6.658323396421533E-4	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-96	pure object	1.2189001629785521E-4	0.0031031302924847902	5.54415220194088E-4	3.245307374476476E-4	6.093137734285508E-5
bigram	INEX_XER-96	object oriented	2.885272167572881E-6	8.662724282555628E-5	9.56348565099536E-6	3.4274811094793937E-6	1.832766988523931E-6
bigram	INEX_XER-96	oriented programing	1.2190499201729921E-8	5.383510328465211E-7	2.6724714171164663E-8	6.219241693093835E-9	3.1763810808059746E-9
bigram	INEX_XER-96	programing languages	1.5541718457235562E-6	1.3627016276739434E-6	2.4019843231626515E-6	6.2275340153512925E-9	3.1763810808059746E-9
unigram	INEX_XER-97	compilers	0.0	0.0	0.0	0.0	0.0
unigram	INEX_XER-97	compile	0.0020003966595638027	0.01322086731704999	0.009120494164183833	0.00773722791131937	0.005834905357737462
unigram	INEX_XER-97	c	0.008968476813397113	0.28086099068377723	0.030864154332797194	0.005348616608509805	0.029259540015759578
unigram	INEX_XER-97	c	0.008968476813397113	0.28086099068377723	0.030864154332797194	0.005348616608509805	0.029259540015759578
bigram	INEX_XER-97	compilers compile	2.5304609379516917E-6	1.513741208625648E-6	7.589125828747828E-6	3.12138282222763E-6	1.9017714609980898E-6
bigram	INEX_XER-97	compile c	0.0017071950494416395	0.010721273534197924	0.002140432910697925	0.005246946622774175	0.002612477586788025
bigram	INEX_XER-97	c c	0.008644476238567988	0.1543494616531821	0.0244284296646712	0.005190628325607161	0.02813750233661606
unigram	INEX_XER-98	makers	1.2190499201729964E-8	6.203628315959969E-4	2.6724714171164568E-8	6.194496699619956E-9	3.1763810808059746E-9
unigram	INEX_XER-98	lawn	0.003981750887571003	0.009096050186999063	0.01291796750362344	0.0036499283377279834	0.009836885129274331
unigram	INEX_XER-98	tennis	0.0041556220552629326	0.02590861453136136	0.019449011441647027	0.018484071713048812	0.03764572753364183
unigram	INEX_XER-98	rackets	0.0013304446456178546	0.003871653500026834	0.0013299158197393733	0.001326334280909997	0.0013227828344683948
bigram	INEX_XER-98	makers lawn	3.4272909935485267E-6	2.397929571002148E-5	8.81756922270694E-6	2.16202946008081E-6	2.329051564029844E-6
bigram	INEX_XER-98	lawn tennis	0.003511995232386634	0.0072180921873084	0.0032644162794364276	3.1390861645057516E-4	0.0027073746006323293
bigram	INEX_XER-98	tennis rackets	7.521763732756497E-4	0.0029706989389845975	9.824203475416362E-4	2.1043796134538175E-4	8.804823554626462E-5
unigram	INEX_XER-99	computer	0.0035135064181153215	0.023725823764704675	0.05387449834876074	0.010477713289129862	0.01130828125507865
unigram	INEX_XER-99	systems	6.665055039659987E-4	0.0034168949565670497	2.6724714171164568E-8	6.210971424884908E-9	3.1763810808059746E-9
unigram	INEX_XER-99	recursive	6.697845155908671E-4	0.011287626755054049	0.006555088996137274	6.22753401535127E-9	6.553204838050361E-4
unigram	INEX_XER-99	acronym	0.0019879225874263194	0.018723717858611252	0.00886720387094887	0.0026675299399034837	0.0013298886079068338
unigram	INEX_XER-99	name	0.007580292820543148	0.10487273315058473	0.03801604314670332	0.024964186248911918	0.04182170560373292
bigram	INEX_XER-99	computer systems	1.2220231325807293E-4	3.158297421736671E-4	1.4240711856799138E-5	3.528986874661861E-6	2.4958574535102817E-6
bigram	INEX_XER-99	systems recursive	1.9376155887211026E-5	2.426371118218136E-5	6.576815324575555E-6	6.2275340153512925E-9	7.240953085500052E-7
bigram	INEX_XER-99	recursive acronym	6.696564937961446E-4	0.003124836216766689	0.0026282922892064734	1.9786643633991954E-6	3.378712819377645E-6
bigram	INEX_XER-99	acronym name	2.3095568982364712E-4	0.004783387014479685	5.217812582879745E-4	0.00132285268633105	5.03169518825019E-4
unigram	INEX_XER-100	operating	1.2198620786807732E-8	0.008653344118874029	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-100	systems	6.665055039659987E-4	0.0034168949565670497	2.6724714171164568E-8	6.210971424884908E-9	3.1763810808059746E-9
unigram	INEX_XER-100	steve	0.006532204280341208	0.028421004700640438	0.05208084950338192	0.0026730020716139867	0.033282359155225545
unigram	INEX_XER-100	jobs	0.0019881443742735616	0.0012500088873331231	2.6724714171164568E-8	6.178109142213554E-9	3.1222618749730994E-9
unigram	INEX_XER-100	related	0.0022148280449005536	0.031303943738099756	0.01108504612411353	0.028306266230970316	0.019211987030542492
bigram	INEX_XER-100	operating systems	1.5543252711820178E-6	6.36061236048849E-4	2.6724714171164663E-8	6.2275340153512925E-9	3.1763810808059746E-9
bigram	INEX_XER-100	systems steve	1.5805088339277518E-4	1.4697642302586808E-4	1.5187189623381212E-5	1.971754295573283E-6	3.5679690085402793E-6
bigram	INEX_XER-100	steve jobs	2.5632362755642743E-4	8.643762480710461E-5	1.5187189623381212E-5	1.971754295573283E-6	3.5679690085402793E-6
bigram	INEX_XER-100	jobs related	1.9604597432764772E-4	1.308862247927399E-4	7.999798427983871E-6	5.295890832107341E-6	2.613767105119011E-6
unigram	INEX_XER-106	noble	0.006625354839761865	0.0123746511886454	0.09090942636590113	0.007679820524253053	0.015170758101487393
unigram	INEX_XER-106	english	0.0062392725113172036	0.03255333622338902	0.018373038753401127	0.043341295390418734	0.025421309665260388
unigram	INEX_XER-106	person	0.005967335056548694	0.06694617389115039	0.03892142379607008	0.003838123664593554	0.011642448236212894
unigram	INEX_XER-106	hundred	0.002673042221686062	0.10329087312561243	0.14478090271954808	0.0039574269328128756	0.009555021932808588
unigram	INEX_XER-106	years	0.007852601922391025	0.0316095412051872	0.05973882769953844	0.005400709494774898	0.010906436055132142
unigram	INEX_XER-106	war	0.00692391304587181	0.0517212255590639	0.0499199857532394	0.07498347432784888	0.07264897277138162
bigram	INEX_XER-106	noble english	0.00156593184865995	0.0024588060659107595	0.006521342021363032	0.0015111479435195954	0.007543618739653737
bigram	INEX_XER-106	english person	7.95206470641494E-4	0.006136510899170374	8.30668419780029E-4	0.001714536273698996	0.0026494601589493456
bigram	INEX_XER-106	person hundred	1.6099286415789243E-4	0.0012042176753311045	7.391120525980232E-4	1.3086372736060894E-4	1.5563190459353995E-4
bigram	INEX_XER-106	hundred years	0.002143841094805703	0.005472516653328238	0.012067558019204325	0.002814725019730432	0.004104113291479162
bigram	INEX_XER-106	years war	0.002523253500669029	0.013256009979425089	0.016344401581610744	0.00434038164749533	0.017123938720223046
unigram	INEX_XER-108	state	0.036003447058067434	0.0971226518509624	0.05784671558065594	0.025723534455032948	0.2924862585307207
unigram	INEX_XER-108	capitals	0.003966729968633973	0.012524589728783585	0.009461899702900243	0.005033847218204967	0.011640353958421296
unigram	INEX_XER-108	united	0.009320003296774468	0.1132047631648217	0.08966534094014891	0.0391049332569685	0.07244785031571993
unigram	INEX_XER-108	states	0.006711278646663554	0.11316595755496558	0.034635063750394476	0.03714264522189568	0.05205076677514152
unigram	INEX_XER-108	america	0.011299164100462463	0.04928367285327966	0.06764430068732553	0.053496070033828766	0.03976597425928229
bigram	INEX_XER-108	state capitals	0.00207867799811196	0.012323258257957064	0.00925905462599583	0.004386679178138293	0.0068415965730163905
bigram	INEX_XER-108	capitals united	0.0021045525228375983	0.0018419891885160008	0.007652538933324752	0.007036827036927924	0.0076096016638816195
bigram	INEX_XER-108	united states	0.007139092628809644	0.11728288327657183	0.025524934391702496	0.039323158295511425	0.05486694150617217
bigram	INEX_XER-108	states america	0.004850967604565903	0.012016321747589688	0.02279929358661281	0.01749100798830443	0.02452947079529642
unigram	INEX_XER-109	national	0.0069865222789712925	0.08607991140130797	0.12294021355636538	0.03895459215893118	0.0738149388192955
unigram	INEX_XER-109	capitals	0.003966729968633973	0.012524589728783585	0.009461899702900243	0.005033847218204967	0.011640353958421296
unigram	INEX_XER-109	situated	0.0013084755818658182	0.010651563086844269	0.0013292765574734857	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-109	islands	6.653603594541599E-4	0.0012471664784637988	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-109	national capitals	0.001997129336139323	0.005302624212940802	0.003979769766330057	0.0039017423324946717	0.0029394253937096155
bigram	INEX_XER-109	capitals situated	4.807353549675204E-5	7.78113294334223E-4	4.677399865081291E-5	2.526589233563154E-6	2.199229841986243E-6
bigram	INEX_XER-109	situated islands	7.636599061063374E-6	2.1137986810571878E-4	3.262371327737447E-6	6.2275340153512925E-9	3.1763810808059746E-9
unigram	INEX_XER-110	nobel	0.003977606353027472	0.029870607029841553	0.031421466638295745	0.008419845203911622	0.007686172478442872
unigram	INEX_XER-110	prize	0.003385890972978415	0.031874202611479406	0.023845426475511407	0.008086583033442502	0.012106265086387118
unigram	INEX_XER-110	literature	0.004031990890878	0.01930240112980155	0.058926293797962895	0.010375147502201813	0.011677291233817354
unigram	INEX_XER-110	winners	6.277693786940377E-4	0.0037548312927793933	6.057420800378641E-4	6.22753401535127E-9	0.0011648556638668927
unigram	INEX_XER-110	poets	6.658277233816273E-4	0.0012453432936485038	6.650002315724912E-4	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-110	nobel prize	0.0021018093287059367	0.030946547293732765	0.018877252733137773	0.0039999195097965255	0.006529275087402256
bigram	INEX_XER-110	prize literature	0.00215889734717019	0.007759111402639266	0.011533669109203353	0.0034035282722533976	0.00457151141602038
bigram	INEX_XER-110	literature winners	9.711018496039445E-5	1.5196593514269508E-4	9.056367078410595E-5	3.520988590786155E-6	8.649096680935381E-5
bigram	INEX_XER-110	winners poets	2.7135349059352974E-6	4.612140377721034E-6	4.04645995067044E-6	6.2275340153512925E-9	8.75735430172803E-7
unigram	INEX_XER-113	formula	0.004055107536897392	0.014672034213254682	0.026105707797571334	0.014999784156731246	0.011262476036528161
unigram	INEX_XER-113	1	0.00872881042614928	0.1385388853538832	0.036408867650345594	0.006183689058404907	0.03996421311056633
unigram	INEX_XER-113	drivers	6.653603594541599E-4	6.439195813692848E-4	2.6724714171164568E-8	6.219241693093813E-9	3.1763810808059746E-9
unigram	INEX_XER-113	won	0.00528281628715589	0.05298276247310503	0.020725822007339214	0.009016002610424673	0.017317448160711013
unigram	INEX_XER-113	monaco	0.004660569509716155	0.017877502244906647	0.028645064828601362	0.0060334638701486035	0.039900164830589675
unigram	INEX_XER-113	grand	0.009331873419097905	0.020697088199003972	0.05238371965485406	0.02236073056088733	0.03764713167329566
unigram	INEX_XER-113	prix	0.006020142051954046	0.019676120945284908	0.03781927783840739	0.006638049332460331	0.020558858137587187
bigram	INEX_XER-113	formula 1	0.0024749767059660337	0.008518068099655631	0.005376499526943144	0.0021028333155661528	0.00425784777149131
bigram	INEX_XER-113	1 drivers	2.292144190682768E-4	2.8269086105748263E-4	1.2766627537887724E-5	2.707466363179304E-6	4.0930374749923734E-6
bigram	INEX_XER-113	drivers won	5.276096204542545E-5	1.5786021241013165E-4	1.0711430069979529E-5	3.1001419105893697E-6	2.997723965115947E-6
bigram	INEX_XER-113	won monaco	1.3716358177323453E-4	0.003323078897196414	2.5281844475429733E-4	4.40911039997333E-4	0.0011549671730494869
bigram	INEX_XER-113	monaco grand	0.0021958585849757577	0.004793755941627444	0.005884355562933503	0.004218173251509223	0.003244010825868068
bigram	INEX_XER-113	grand prix	0.0063506490187732086	0.020498172768717984	0.03963890941652673	0.006996429496612754	0.007066136345928664
unigram	INEX_XER-114	formula	0.004055107536897392	0.014672034213254682	0.026105707797571334	0.014999784156731246	0.011262476036528161
unigram	INEX_XER-114	races	0.0033173002630528317	0.019494498058785083	0.009148057448539812	0.009122141296454205	0.006512291378460077
unigram	INEX_XER-114	europe	0.006487655702016176	0.02234909984929953	0.019379966189261327	0.020259681857872344	0.014373185402045094
bigram	INEX_XER-114	formula races	0.001416934742315157	0.005243470745941225	0.00168468918313288	0.0037336671398437837	0.004994570587844132
bigram	INEX_XER-114	races europe	9.020828610850853E-4	0.006021618482138483	0.0029678210644811347	0.002160528315219901	0.0016895090169255962
unigram	INEX_XER-115	formula	0.004055107536897392	0.014672034213254682	0.026105707797571334	0.014999784156731246	0.011262476036528161
unigram	INEX_XER-115	world	0.007308680584632351	0.04480752809336508	0.04985178289367183	0.018791454774271726	0.021598132345834287
unigram	INEX_XER-115	constructors	0.0	0.0	0.0	0.0	0.0
unigram	INEX_XER-115	champions	1.2190499201729964E-8	0.001258689036458144	2.6724714171164568E-8	6.186292068229743E-9	3.1763810808059746E-9
bigram	INEX_XER-115	formula world	0.0019113875751492204	0.009844294530658642	0.00660602459011998	0.0064044891302882274	0.0051038410528458705
bigram	INEX_XER-115	world constructors	4.495919621743461E-6	2.317439185299568E-6	1.4857658387015884E-5	4.402259406274778E-6	3.215588958590928E-6
bigram	INEX_XER-115	constructors champions	1.2190499201729921E-8	5.471645520477702E-7	2.6724714171164663E-8	6.186292068229765E-9	3.1763810808059746E-9
unigram	INEX_XER-116	italian	6.663105857512172E-4	0.0019139107505361194	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-116	nobel	0.003977606353027472	0.029870607029841553	0.031421466638295745	0.008419845203911622	0.007686172478442872
unigram	INEX_XER-116	prize	0.003385890972978415	0.031874202611479406	0.023845426475511407	0.008086583033442502	0.012106265086387118
unigram	INEX_XER-116	winners	6.277693786940377E-4	0.0037548312927793933	6.057420800378641E-4	6.22753401535127E-9	0.0011648556638668927
bigram	INEX_XER-116	italian nobel	3.9178287315927414E-5	4.620314063891985E-5	1.2754586089660148E-5	3.1117735783231868E-6	2.1334684688382623E-6
bigram	INEX_XER-116	nobel prize	0.0021018093287059367	0.030946547293732765	0.018877252733137773	0.0039999195097965255	0.006529275087402256
bigram	INEX_XER-116	prize winners	7.957127937231844E-5	4.308801467177893E-4	8.604551483617812E-5	2.966807363518495E-6	5.8198656481928986E-5
unigram	INEX_XER-117	musicians	1.2182388423817998E-8	0.0017836099847795752	2.6724714171164568E-8	6.137517097915173E-9	3.1763810808059746E-9
unigram	INEX_XER-117	appeared	6.662469155626933E-4	5.824132527275767E-4	6.506702499300675E-4	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-117	blues	0.006671603841529663	0.04165897859595287	0.031184237045534417	0.013407084535504776	0.034712608340534946
unigram	INEX_XER-117	brothers	6.64476159640932E-4	0.0012256187138858573	6.452130155758152E-4	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-117	movies	0.0052942919028713354	0.009124014941565508	0.02475897408528423	0.0025152582901526734	0.0072300767649945575
bigram	INEX_XER-117	musicians appeared	1.5552072700045152E-6	1.3445425009947915E-6	2.3472872175603738E-6	6.2275340153512925E-9	3.1763810808059746E-9
bigram	INEX_XER-117	appeared blues	9.272497649137989E-5	5.3554650591279976E-5	8.876216613103441E-5	3.862717845267116E-6	3.8004920511841436E-6
bigram	INEX_XER-117	blues brothers	9.247853137113719E-5	0.001302101800553107	8.801770925380637E-5	3.862717845267116E-6	3.8004920511841436E-6
bigram	INEX_XER-117	brothers movies	5.7957330720098864E-5	1.7037435710456046E-4	7.524632757359288E-5	1.8625896340878196E-6	2.027064133884555E-6
unigram	INEX_XER-118	french	6.668953403955608E-4	0.011025479826825505	6.665095350201575E-4	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-118	car	0.006112172169114342	0.07744144510992322	0.03371831846539964	0.00923289239979388	0.025695370241825635
unigram	INEX_XER-118	models	1.2198620786807732E-8	0.001302092590972004	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-118	1960s	0.0013577431150549567	0.01329971625027234	0.0044678417323534645	0.006534703511848796	0.00397208570905183
bigram	INEX_XER-118	french car	1.1226038382793852E-4	3.1599754649872896E-4	1.3239126992812682E-4	3.3788579009674553E-6	3.5541702533739377E-6
bigram	INEX_XER-118	car models	4.138811234601911E-6	1.3411723102572655E-4	1.3084929112619973E-5	3.3788579009674553E-6	3.5541702533739377E-6
bigram	INEX_XER-118	models 1960s	2.1332511461179286E-6	9.485203991197275E-5	5.461649592399531E-6	2.8832801656871766E-6	1.6175977819863522E-6
unigram	INEX_XER-119	swiss	1.2198620786807732E-8	0.003817510759440257	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-119	cantons	0.0	0.0	0.0	0.0	0.0
unigram	INEX_XER-119	speak	0.005308882257358462	0.012920917494211684	0.01563595870319122	0.004992124285595912	0.010823596460062201
unigram	INEX_XER-119	german	6.664176962537083E-4	0.0012971551854701485	6.64611642808997E-4	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-119	swiss cantons	1.2198620786807732E-8	9.013095245884392E-7	2.6724714171164663E-8	6.2275340153512925E-9	3.1763810808059746E-9
bigram	INEX_XER-119	cantons speak	3.890425056130597E-6	1.476887449581035E-6	9.640110286562601E-6	2.5172603433891547E-6	2.3991609627762946E-6
bigram	INEX_XER-119	speak german	5.155347315996092E-5	6.713756533175555E-4	5.600922263157686E-5	2.5172603433891547E-6	2.3991609627762946E-6
unigram	INEX_XER-121	presidents	6.655309128920931E-4	0.0012563193680058045	6.641703336172246E-4	6.22753401535127E-9	3.1763810808059746E-9
unigram	INEX_XER-121	1960	0.004647626408614559	0.038690825350285285	0.012068394604229163	0.006962440250744905	0.01331784389325219
bigram	INEX_XER-121	presidents 1960	8.232011142514062E-5	1.078501452118198E-4	7.473900904286463E-5	3.006434709617121E-6	2.575414654084686E-6
unigram	INEX_XER-122	movies	0.0052942919028713354	0.009124014941565508	0.02475897408528423	0.0025152582901526734	0.0072300767649945575
unigram	INEX_XER-122	eight	0.003995901563094955	0.013478401620418023	0.006611207871581803	0.001342184333006623	0.02538821877634649
unigram	INEX_XER-122	academy	0.0049142961905496016	0.07116321754055975	0.027153934127506517	0.014007772535890356	0.01883587475212782
unigram	INEX_XER-122	awards	6.649423141750025E-4	0.0045690330228009375	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
bigram	INEX_XER-122	movies eight	3.81650453303146E-4	0.0013755849570482146	7.826385745799201E-4	5.4557592549792246E-5	9.343512960263935E-5
bigram	INEX_XER-122	eight academy	8.256499909667131E-4	0.0022605880539451834	0.0017989883436701941	3.725847577990838E-4	0.001646982180959196
bigram	INEX_XER-122	academy awards	1.509002410792083E-4	7.293820486572723E-4	1.203180633887389E-5	3.777842442636282E-6	2.8362405816297624E-6
unigram	INEX_XER-123	fifa	0.003360311794225	0.014135171291001978	0.01412211569349561	0.012010664778712984	0.014578770779398273
unigram	INEX_XER-123	world	0.007308680584632351	0.04480752809336508	0.04985178289367183	0.018791454774271726	0.021598132345834287
unigram	INEX_XER-123	cup	0.004648031460157767	0.02190157043139829	0.04115540624909381	0.015981929418084777	0.015947853071294763
unigram	INEX_XER-123	national	0.0069865222789712925	0.08607991140130797	0.12294021355636538	0.03895459215893118	0.0738149388192955
unigram	INEX_XER-123	team	0.006046833261177002	0.16934301466543622	0.03765416277128941	0.023356341547790774	0.1136312327574547
unigram	INEX_XER-123	winners	6.277693786940377E-4	0.0037548312927793933	6.057420800378641E-4	6.22753401535127E-9	0.0011648556638668927
unigram	INEX_XER-123	1974	0.0020725481270209073	0.038338610992491085	0.006640089602236534	0.005715140787384586	0.005407196938666903
bigram	INEX_XER-123	fifa world	0.0026205440711657025	0.01249371606163953	0.01511138669971693	0.012259115372493095	0.015289534939335655
bigram	INEX_XER-123	world cup	0.0036383610364477633	0.02511599044496588	0.04344662255361591	0.011738241302442155	0.017009138499965746
bigram	INEX_XER-123	cup national	0.0023015400487052637	0.006854349265785272	0.004075664194376475	0.007193184538200462	0.004097201291054475
bigram	INEX_XER-123	national team	0.003176025794415981	0.052089628124382545	0.023562791277111122	0.015275962988905177	0.028608709827220236
bigram	INEX_XER-123	team winners	2.05362866418913E-4	6.445699453944717E-4	1.9097230842712593E-4	4.6046525003380155E-6	3.718037517510113E-4
bigram	INEX_XER-123	winners 1974	7.478852712822681E-5	1.875704727797802E-4	7.054224726867082E-5	2.751895481580689E-6	4.2963688304560966E-5
unigram	INEX_XER-124	novels	6.668761063129763E-4	0.0067644083618180655	2.6724714171164568E-8	6.22753401535127E-9	3.1763810808059746E-9
