qid	ngramtype	gram	field	featurename	featurevalue
INEX_LD-2010106	unigram	organic	attributes	fieldlikelihood	-20.1112928267921
INEX_LD-2010106	unigram	organic	similarentitynames	baselinetopscore	-3.699382013026105
INEX_LD-2010106	unigram	organic	similarentitynames	fieldlikelihood	-20.48607616983892
INEX_LD-2010106	unigram	organic	categories	baselinetopscore	-5.523977010758828
INEX_LD-2010106	unigram	organic	categories	fieldlikelihood	-20.232557986516923
INEX_LD-2010106	unigram	organic	outgoingentitynames	baselinetopscore	-4.996212395071472
INEX_LD-2010106	unigram	organic	outgoingentitynames	fieldlikelihood	-22.462983115020005
INEX_LD-2010106	unigram	food	names	baselinetopscore	-5.4947569464943715
INEX_LD-2010106	unigram	food	names	fieldlikelihood	-20.305152771693614
INEX_LD-2010106	unigram	food	attributes	baselinetopscore	-2.670363628680418
INEX_LD-2010106	unigram	food	attributes	fieldlikelihood	-20.257411922511306
INEX_LD-2010106	unigram	food	similarentitynames	baselinetopscore	-4.061339294241966
INEX_LD-2010106	unigram	food	similarentitynames	fieldlikelihood	-20.189677027427628
INEX_LD-2010106	unigram	food	categories	baselinetopscore	-4.572850864972899
INEX_LD-2010106	unigram	food	categories	fieldlikelihood	-19.951676622736862
INEX_LD-2010106	unigram	food	outgoingentitynames	baselinetopscore	-4.6514971236162586
INEX_LD-2010106	unigram	food	outgoingentitynames	fieldlikelihood	-21.689894717926553
INEX_LD-2010106	unigram	advantage	names	baselinetopscore	-5.92749482813767
INEX_LD-2010106	unigram	advantage	names	fieldlikelihood	-21.70459705450089
INEX_LD-2010106	unigram	advantage	attributes	baselinetopscore	-4.812025130478157
INEX_LD-2010106	unigram	advantage	attributes	fieldlikelihood	-19.895878730592877
INEX_LD-2010106	unigram	advantage	similarentitynames	baselinetopscore	-4.292492797282938
INEX_LD-2010106	unigram	advantage	similarentitynames	fieldlikelihood	-21.344084341920617
INEX_LD-2010106	unigram	advantage	categories	baselinetopscore	-6.625224238724062
INEX_LD-2010106	unigram	advantage	categories	fieldlikelihood	-24.920956209529898
INEX_LD-2010106	unigram	advantage	outgoingentitynames	baselinetopscore	-4.631409358383568
INEX_LD-2010106	unigram	advantage	outgoingentitynames	fieldlikelihood	-23.6723815184665
INEX_LD-2010106	unigram	disadvantage	names	baselinetopscore	-7.313227884114237
INEX_LD-2010106	unigram	disadvantage	names	fieldlikelihood	-22.58684905869077
INEX_LD-2010106	unigram	disadvantage	attributes	baselinetopscore	-5.380836049192034
INEX_LD-2010106	unigram	disadvantage	attributes	fieldlikelihood	-19.870327340366806
INEX_LD-2010106	unigram	disadvantage	similarentitynames	baselinetopscore	-7.315082084307627
INEX_LD-2010106	unigram	disadvantage	similarentitynames	fieldlikelihood	-22.391036301554635
INEX_LD-2010106	unigram	disadvantage	categories	baselinetopscore	-18.894285406687295
INEX_LD-2010106	unigram	disadvantage	categories	fieldlikelihood	-Infinity
INEX_LD-2010106	unigram	disadvantage	outgoingentitynames	baselinetopscore	-19.567523313100153
INEX_LD-2010106	unigram	disadvantage	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	organic food	names	baselinetopscore	-6.156613468781854
INEX_LD-2010106	bigram	organic food	names	fieldlikelihood	-20.854011361192132
INEX_LD-2010106	bigram	organic food	names	bigramcfratio	-12.550022735536757
INEX_LD-2010106	bigram	organic food	attributes	baselinetopscore	-4.470053929728667
INEX_LD-2010106	bigram	organic food	attributes	fieldlikelihood	-20.43224138858477
INEX_LD-2010106	bigram	organic food	attributes	bigramcfratio	-15.159211684168598
INEX_LD-2010106	bigram	organic food	similarentitynames	baselinetopscore	-5.086581931960091
INEX_LD-2010106	bigram	organic food	similarentitynames	fieldlikelihood	-20.338675925748557
INEX_LD-2010106	bigram	organic food	similarentitynames	bigramcfratio	-11.642733009594316
INEX_LD-2010106	bigram	organic food	categories	baselinetopscore	-5.8067222615717276
INEX_LD-2010106	bigram	organic food	categories	fieldlikelihood	-19.41859119200998
INEX_LD-2010106	bigram	organic food	categories	bigramcfratio	-12.670775195277686
INEX_LD-2010106	bigram	organic food	outgoingentitynames	baselinetopscore	-5.776635899918286
INEX_LD-2010106	bigram	organic food	outgoingentitynames	fieldlikelihood	-21.44995258257603
INEX_LD-2010106	bigram	organic food	outgoingentitynames	bigramcfratio	-11.406731268563824
INEX_LD-2010106	bigram	food advantage	names	baselinetopscore	-8.575753380779986
INEX_LD-2010106	bigram	food advantage	names	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	food advantage	names	bigramcfratio	-Infinity
INEX_LD-2010106	bigram	food advantage	attributes	baselinetopscore	-6.08261352014666
INEX_LD-2010106	bigram	food advantage	attributes	fieldlikelihood	-19.86039465849309
INEX_LD-2010106	bigram	food advantage	attributes	bigramcfratio	-18.881779450132413
INEX_LD-2010106	bigram	food advantage	similarentitynames	baselinetopscore	-7.722754566626976
INEX_LD-2010106	bigram	food advantage	similarentitynames	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	food advantage	similarentitynames	bigramcfratio	-Infinity
INEX_LD-2010106	bigram	food advantage	categories	baselinetopscore	-8.805009178133327
INEX_LD-2010106	bigram	food advantage	categories	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	food advantage	categories	bigramcfratio	-Infinity
INEX_LD-2010106	bigram	food advantage	outgoingentitynames	baselinetopscore	-8.77788045591205
INEX_LD-2010106	bigram	food advantage	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	food advantage	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2010106	bigram	advantage disadvantage	names	baselinetopscore	-7.311201730561065
INEX_LD-2010106	bigram	advantage disadvantage	names	fieldlikelihood	-21.61690283392906
INEX_LD-2010106	bigram	advantage disadvantage	names	bigramcfratio	-7.2254814727822945
INEX_LD-2010106	bigram	advantage disadvantage	attributes	baselinetopscore	-5.800186308375835
INEX_LD-2010106	bigram	advantage disadvantage	attributes	fieldlikelihood	-19.894488869836064
INEX_LD-2010106	bigram	advantage disadvantage	attributes	bigramcfratio	-12.36057289265794
INEX_LD-2010106	bigram	advantage disadvantage	similarentitynames	baselinetopscore	-7.134360926449527
INEX_LD-2010106	bigram	advantage disadvantage	similarentitynames	fieldlikelihood	-20.833303411890807
INEX_LD-2010106	bigram	advantage disadvantage	similarentitynames	bigramcfratio	-6.214608098422191
INEX_LD-2010106	bigram	advantage disadvantage	categories	baselinetopscore	-13.444324421746746
INEX_LD-2010106	bigram	advantage disadvantage	categories	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	advantage disadvantage	categories	bigramcfratio	-Infinity
INEX_LD-2010106	bigram	advantage disadvantage	outgoingentitynames	baselinetopscore	-12.943871171180211
INEX_LD-2010106	bigram	advantage disadvantage	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2010106	bigram	advantage disadvantage	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2012301	unigram	niagara	names	baselinetopscore	-5.518549490420862
INEX_LD-2012301	unigram	niagara	names	fieldlikelihood	-20.175646668629785
INEX_LD-2012301	unigram	niagara	attributes	baselinetopscore	-4.4723727257631465
INEX_LD-2012301	unigram	niagara	attributes	fieldlikelihood	-20.763204129401426
INEX_LD-2012301	unigram	niagara	similarentitynames	baselinetopscore	-3.0152673374265664
INEX_LD-2012301	unigram	niagara	similarentitynames	fieldlikelihood	-20.16303691391541
INEX_LD-2012301	unigram	niagara	categories	baselinetopscore	-5.035861563562884
INEX_LD-2012301	unigram	niagara	categories	fieldlikelihood	-19.992460973259686
INEX_LD-2012301	unigram	niagara	outgoingentitynames	baselinetopscore	-4.029787143822967
INEX_LD-2012301	unigram	niagara	outgoingentitynames	fieldlikelihood	-20.00063703653859
INEX_LD-2012301	unigram	falls	names	baselinetopscore	-4.1617037912708845
INEX_LD-2012301	unigram	falls	names	fieldlikelihood	-20.001967130735448
INEX_LD-2012301	unigram	falls	attributes	baselinetopscore	-3.724937178010605
INEX_LD-2012301	unigram	falls	attributes	fieldlikelihood	-20.427127238813984
INEX_LD-2012301	unigram	falls	similarentitynames	baselinetopscore	-3.8560698543021914
INEX_LD-2012301	unigram	falls	similarentitynames	fieldlikelihood	-19.938486467349424
INEX_LD-2012301	unigram	falls	categories	baselinetopscore	-5.252588099626329
INEX_LD-2012301	unigram	falls	categories	fieldlikelihood	-20.91476913144333
INEX_LD-2012301	unigram	falls	outgoingentitynames	baselinetopscore	-3.721451011762977
INEX_LD-2012301	unigram	falls	outgoingentitynames	fieldlikelihood	-20.29709417122689
INEX_LD-2012301	unigram	origin	names	baselinetopscore	-5.9057731667298246
INEX_LD-2012301	unigram	origin	names	fieldlikelihood	-22.045571880461992
INEX_LD-2012301	unigram	origin	attributes	baselinetopscore	-3.379017622103439
INEX_LD-2012301	unigram	origin	attributes	fieldlikelihood	-20.356524231747457
INEX_LD-2012301	unigram	origin	similarentitynames	baselinetopscore	-2.9667476681415836
INEX_LD-2012301	unigram	origin	similarentitynames	fieldlikelihood	-22.084700851347257
INEX_LD-2012301	unigram	origin	categories	baselinetopscore	-5.017087176612337
INEX_LD-2012301	unigram	origin	categories	fieldlikelihood	-21.741174455191658
INEX_LD-2012301	unigram	origin	outgoingentitynames	baselinetopscore	-4.262048301548695
INEX_LD-2012301	unigram	origin	outgoingentitynames	fieldlikelihood	-19.934557371313012
INEX_LD-2012301	unigram	lake	names	baselinetopscore	-4.966354495144577
INEX_LD-2012301	unigram	lake	names	fieldlikelihood	-19.820827603112214
INEX_LD-2012301	unigram	lake	attributes	baselinetopscore	-2.157969813810423
INEX_LD-2012301	unigram	lake	attributes	fieldlikelihood	-20.519634582456078
INEX_LD-2012301	unigram	lake	similarentitynames	baselinetopscore	-2.3143953616551265
INEX_LD-2012301	unigram	lake	similarentitynames	fieldlikelihood	-19.494375969375756
INEX_LD-2012301	unigram	lake	categories	baselinetopscore	-4.3304460169403
INEX_LD-2012301	unigram	lake	categories	fieldlikelihood	-20.623674652761572
INEX_LD-2012301	unigram	lake	outgoingentitynames	baselinetopscore	-3.128279383156518
INEX_LD-2012301	unigram	lake	outgoingentitynames	fieldlikelihood	-20.347850509926722
INEX_LD-2012301	bigram	niagara falls	names	baselinetopscore	-5.657971833418283
INEX_LD-2012301	bigram	niagara falls	names	fieldlikelihood	-20.393209403967525
INEX_LD-2012301	bigram	niagara falls	names	bigramcfratio	-9.982842656185998
INEX_LD-2012301	bigram	niagara falls	attributes	baselinetopscore	-4.64138354257629
INEX_LD-2012301	bigram	niagara falls	attributes	fieldlikelihood	-20.80254395511132
INEX_LD-2012301	bigram	niagara falls	attributes	bigramcfratio	-11.711724980216285
INEX_LD-2012301	bigram	niagara falls	similarentitynames	baselinetopscore	-3.815250489670587
INEX_LD-2012301	bigram	niagara falls	similarentitynames	fieldlikelihood	-20.382290316011602
INEX_LD-2012301	bigram	niagara falls	similarentitynames	bigramcfratio	-9.26441456429222
INEX_LD-2012301	bigram	niagara falls	categories	baselinetopscore	-5.11878956889954
INEX_LD-2012301	bigram	niagara falls	categories	fieldlikelihood	-19.932549856097285
INEX_LD-2012301	bigram	niagara falls	categories	bigramcfratio	-9.465575712348912
INEX_LD-2012301	bigram	niagara falls	outgoingentitynames	baselinetopscore	-3.9941420823381164
INEX_LD-2012301	bigram	niagara falls	outgoingentitynames	fieldlikelihood	-19.92452190983695
INEX_LD-2012301	bigram	niagara falls	outgoingentitynames	bigramcfratio	-10.740284569438968
INEX_LD-2012301	bigram	falls origin	names	baselinetopscore	-8.171808439842613
INEX_LD-2012301	bigram	falls origin	names	fieldlikelihood	-Infinity
INEX_LD-2012301	bigram	falls origin	names	bigramcfratio	-Infinity
INEX_LD-2012301	bigram	falls origin	attributes	baselinetopscore	-6.344021601508655
INEX_LD-2012301	bigram	falls origin	attributes	fieldlikelihood	-20.265859766601253
INEX_LD-2012301	bigram	falls origin	attributes	bigramcfratio	-20.77866994166334
INEX_LD-2012301	bigram	falls origin	similarentitynames	baselinetopscore	-7.213974845898283
INEX_LD-2012301	bigram	falls origin	similarentitynames	fieldlikelihood	-Infinity
INEX_LD-2012301	bigram	falls origin	similarentitynames	bigramcfratio	-Infinity
INEX_LD-2012301	bigram	falls origin	categories	baselinetopscore	-7.966543532771368
INEX_LD-2012301	bigram	falls origin	categories	fieldlikelihood	-Infinity
INEX_LD-2012301	bigram	falls origin	categories	bigramcfratio	-Infinity
INEX_LD-2012301	bigram	falls origin	outgoingentitynames	baselinetopscore	-6.012725756815915
INEX_LD-2012301	bigram	falls origin	outgoingentitynames	fieldlikelihood	-19.972988421208317
INEX_LD-2012301	bigram	falls origin	outgoingentitynames	bigramcfratio	-20.05177999833906
INEX_LD-2012301	bigram	origin lake	names	baselinetopscore	-7.6929037326032645
INEX_LD-2012301	bigram	origin lake	names	fieldlikelihood	-Infinity
INEX_LD-2012301	bigram	origin lake	names	bigramcfratio	-Infinity
INEX_LD-2012301	bigram	origin lake	attributes	baselinetopscore	-5.521475137903442
INEX_LD-2012301	bigram	origin lake	attributes	fieldlikelihood	-20.67824531755399
INEX_LD-2012301	bigram	origin lake	attributes	bigramcfratio	-20.08383250617247
INEX_LD-2012301	bigram	origin lake	similarentitynames	baselinetopscore	-6.193731549086502
INEX_LD-2012301	bigram	origin lake	similarentitynames	fieldlikelihood	-Infinity
INEX_LD-2012301	bigram	origin lake	similarentitynames	bigramcfratio	-Infinity
INEX_LD-2012301	bigram	origin lake	categories	baselinetopscore	-5.894218046274448
INEX_LD-2012301	bigram	origin lake	categories	fieldlikelihood	-22.48472478798798
INEX_LD-2012301	bigram	origin lake	categories	bigramcfratio	-18.742365250491027
INEX_LD-2012301	bigram	origin lake	outgoingentitynames	baselinetopscore	-5.6139653339411115
INEX_LD-2012301	bigram	origin lake	outgoingentitynames	fieldlikelihood	-19.48166202249376
INEX_LD-2012301	bigram	origin lake	outgoingentitynames	bigramcfratio	-18.494981618123166
INEX_LD-2012303	unigram	valley	names	baselinetopscore	-4.67819123792807
INEX_LD-2012303	unigram	valley	names	fieldlikelihood	-20.0009172566932
INEX_LD-2012303	unigram	valley	attributes	baselinetopscore	-2.5296358271874233
INEX_LD-2012303	unigram	valley	attributes	fieldlikelihood	-20.356167361193158
INEX_LD-2012303	unigram	valley	similarentitynames	baselinetopscore	-3.364858147277787
INEX_LD-2012303	unigram	valley	similarentitynames	fieldlikelihood	-19.860652860847292
INEX_LD-2012303	unigram	valley	categories	baselinetopscore	-4.6878835254348035
INEX_LD-2012303	unigram	valley	categories	fieldlikelihood	-20.679278325781183
INEX_LD-2012303	unigram	valley	outgoingentitynames	baselinetopscore	-3.83112218119021
INEX_LD-2012303	unigram	valley	outgoingentitynames	fieldlikelihood	-20.59853639165267
INEX_LD-2012303	unigram	fever	names	baselinetopscore	-5.51707765697203
INEX_LD-2012303	unigram	fever	names	fieldlikelihood	-19.633537041085916
INEX_LD-2012303	unigram	fever	attributes	baselinetopscore	-4.522550772553025
INEX_LD-2012303	unigram	fever	attributes	fieldlikelihood	-20.360290891487555
INEX_LD-2012303	unigram	fever	similarentitynames	baselinetopscore	-3.102585604776783
INEX_LD-2012303	unigram	fever	similarentitynames	fieldlikelihood	-19.446324293225633
INEX_LD-2012303	unigram	fever	categories	baselinetopscore	-5.532199592432338
INEX_LD-2012303	unigram	fever	categories	fieldlikelihood	-20.842850659523823
INEX_LD-2012303	unigram	fever	outgoingentitynames	baselinetopscore	-4.500245464830469
INEX_LD-2012303	unigram	fever	outgoingentitynames	fieldlikelihood	-20.889632759875408
INEX_LD-2012303	unigram	fungal	names	baselinetopscore	-6.217709423495735
INEX_LD-2012303	unigram	fungal	names	fieldlikelihood	-21.104392160744755
INEX_LD-2012303	unigram	fungal	attributes	baselinetopscore	-5.256636779977043
INEX_LD-2012303	unigram	fungal	attributes	fieldlikelihood	-20.160288464421484
INEX_LD-2012303	unigram	fungal	similarentitynames	baselinetopscore	-5.546607668426571
INEX_LD-2012303	unigram	fungal	similarentitynames	fieldlikelihood	-20.947690533725243
INEX_LD-2012303	unigram	fungal	categories	baselinetopscore	-5.930986370224661
INEX_LD-2012303	unigram	fungal	categories	fieldlikelihood	-19.750695824516797
INEX_LD-2012303	unigram	fungal	outgoingentitynames	baselinetopscore	-6.625344723426766
INEX_LD-2012303	unigram	fungal	outgoingentitynames	fieldlikelihood	-24.43851332468289
INEX_LD-2012303	unigram	infection	names	baselinetopscore	-6.207964545586163
INEX_LD-2012303	unigram	infection	names	fieldlikelihood	-20.151696587222357
INEX_LD-2012303	unigram	infection	attributes	baselinetopscore	-4.638945948255948
INEX_LD-2012303	unigram	infection	attributes	fieldlikelihood	-20.031938871040925
INEX_LD-2012303	unigram	infection	similarentitynames	baselinetopscore	-4.76709993302926
INEX_LD-2012303	unigram	infection	similarentitynames	fieldlikelihood	-19.679019553233974
INEX_LD-2012303	unigram	infection	categories	baselinetopscore	-5.93767828503287
INEX_LD-2012303	unigram	infection	categories	fieldlikelihood	-21.861948838885105
INEX_LD-2012303	unigram	infection	outgoingentitynames	baselinetopscore	-5.759855871192818
INEX_LD-2012303	unigram	infection	outgoingentitynames	fieldlikelihood	-23.953741968636077
INEX_LD-2012303	unigram	san	names	baselinetopscore	-4.622401487198605
INEX_LD-2012303	unigram	san	names	fieldlikelihood	-20.319443298440852
INEX_LD-2012303	unigram	san	attributes	baselinetopscore	-3.232708171670093
INEX_LD-2012303	unigram	san	attributes	fieldlikelihood	-20.95858090398806
INEX_LD-2012303	unigram	san	similarentitynames	baselinetopscore	-2.5211752750299867
INEX_LD-2012303	unigram	san	similarentitynames	fieldlikelihood	-20.14738204445071
INEX_LD-2012303	unigram	san	categories	baselinetopscore	-4.456740977643202
INEX_LD-2012303	unigram	san	categories	fieldlikelihood	-20.280646057506456
INEX_LD-2012303	unigram	san	outgoingentitynames	baselinetopscore	-2.17687418504591
INEX_LD-2012303	unigram	san	outgoingentitynames	fieldlikelihood	-19.67976494412946
INEX_LD-2012303	unigram	joaquin	names	baselinetopscore	-5.23847862089705
INEX_LD-2012303	unigram	joaquin	names	fieldlikelihood	-19.533462886282532
INEX_LD-2012303	unigram	joaquin	attributes	baselinetopscore	-4.701975893862723
INEX_LD-2012303	unigram	joaquin	attributes	fieldlikelihood	-21.15081199992574
INEX_LD-2012303	unigram	joaquin	similarentitynames	baselinetopscore	-4.038114083272745
INEX_LD-2012303	unigram	joaquin	similarentitynames	fieldlikelihood	-19.471998181677474
INEX_LD-2012303	unigram	joaquin	categories	baselinetopscore	-5.289775729737245
INEX_LD-2012303	unigram	joaquin	categories	fieldlikelihood	-20.491326466144567
INEX_LD-2012303	unigram	joaquin	outgoingentitynames	baselinetopscore	-4.426880962185182
INEX_LD-2012303	unigram	joaquin	outgoingentitynames	fieldlikelihood	-19.733349650525
INEX_LD-2012303	bigram	valley fever	names	baselinetopscore	-5.836403384692652
INEX_LD-2012303	bigram	valley fever	names	fieldlikelihood	-18.94341121474956
INEX_LD-2012303	bigram	valley fever	names	bigramcfratio	-14.105441922390561
INEX_LD-2012303	bigram	valley fever	attributes	baselinetopscore	-5.643906290938742
INEX_LD-2012303	bigram	valley fever	attributes	fieldlikelihood	-20.612382339075968
INEX_LD-2012303	bigram	valley fever	attributes	bigramcfratio	-17.02467443355204
INEX_LD-2012303	bigram	valley fever	similarentitynames	baselinetopscore	-5.1938717952866815
INEX_LD-2012303	bigram	valley fever	similarentitynames	fieldlikelihood	-17.99729286321353
INEX_LD-2012303	bigram	valley fever	similarentitynames	bigramcfratio	-12.703201292522465
INEX_LD-2012303	bigram	valley fever	categories	baselinetopscore	-7.971685830482305
INEX_LD-2012303	bigram	valley fever	categories	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	valley fever	categories	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	valley fever	outgoingentitynames	baselinetopscore	-7.168071575644445
INEX_LD-2012303	bigram	valley fever	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	valley fever	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fever fungal	names	baselinetopscore	-9.367893084264251
INEX_LD-2012303	bigram	fever fungal	names	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fever fungal	names	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fever fungal	attributes	baselinetopscore	-6.359721852965038
INEX_LD-2012303	bigram	fever fungal	attributes	fieldlikelihood	-19.86039465849309
INEX_LD-2012303	bigram	fever fungal	attributes	bigramcfratio	-15.70758124155702
INEX_LD-2012303	bigram	fever fungal	similarentitynames	baselinetopscore	-8.911395439113045
INEX_LD-2012303	bigram	fever fungal	similarentitynames	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fever fungal	similarentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fever fungal	categories	baselinetopscore	-9.847244896409668
INEX_LD-2012303	bigram	fever fungal	categories	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fever fungal	categories	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fever fungal	outgoingentitynames	baselinetopscore	-10.257649372231606
INEX_LD-2012303	bigram	fever fungal	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fever fungal	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fungal infection	names	baselinetopscore	-7.301903728776044
INEX_LD-2012303	bigram	fungal infection	names	fieldlikelihood	-20.56734670225015
INEX_LD-2012303	bigram	fungal infection	names	bigramcfratio	-8.659907293615413
INEX_LD-2012303	bigram	fungal infection	attributes	baselinetopscore	-5.396060515713575
INEX_LD-2012303	bigram	fungal infection	attributes	fieldlikelihood	-19.961038184272777
INEX_LD-2012303	bigram	fungal infection	attributes	bigramcfratio	-11.449725529879412
INEX_LD-2012303	bigram	fungal infection	similarentitynames	baselinetopscore	-5.321663546861492
INEX_LD-2012303	bigram	fungal infection	similarentitynames	fieldlikelihood	-19.78374728021189
INEX_LD-2012303	bigram	fungal infection	similarentitynames	bigramcfratio	-7.722087110546794
INEX_LD-2012303	bigram	fungal infection	categories	baselinetopscore	-10.026726173185047
INEX_LD-2012303	bigram	fungal infection	categories	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fungal infection	categories	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	fungal infection	outgoingentitynames	baselinetopscore	-11.683278565295868
INEX_LD-2012303	bigram	fungal infection	outgoingentitynames	fieldlikelihood	-Infinity
INEX_LD-2012303	bigram	fungal infection	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	infection san	names	baselinetopscore	-7.959274323197337
INEX_LD-2012303	bigram	infection san	names	fieldlikelihood	NaN
INEX_LD-2012303	bigram	infection san	names	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	infection san	attributes	baselinetopscore	-6.568990568725499
INEX_LD-2012303	bigram	infection san	attributes	fieldlikelihood	NaN
INEX_LD-2012303	bigram	infection san	attributes	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	infection san	similarentitynames	baselinetopscore	-7.206220844473197
INEX_LD-2012303	bigram	infection san	similarentitynames	fieldlikelihood	NaN
INEX_LD-2012303	bigram	infection san	similarentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	infection san	categories	baselinetopscore	-7.9021996281343565
INEX_LD-2012303	bigram	infection san	categories	fieldlikelihood	NaN
INEX_LD-2012303	bigram	infection san	categories	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	infection san	outgoingentitynames	baselinetopscore	-7.756781859748061
INEX_LD-2012303	bigram	infection san	outgoingentitynames	fieldlikelihood	NaN
INEX_LD-2012303	bigram	infection san	outgoingentitynames	bigramcfratio	-Infinity
INEX_LD-2012303	bigram	san joaquin	names	baselinetopscore	-5.995449827079174
INEX_LD-2012303	bigram	san joaquin	names	fieldlikelihood	-20.52335470510905
INEX_LD-2012303	bigram	san joaquin	names	bigramcfratio	-11.861449782615583
INEX_LD-2012303	bigram	san joaquin	attributes	baselinetopscore	-4.666438952913974
INEX_LD-2012303	bigram	san joaquin	attributes	fieldlikelihood	-21.123605800182958
INEX_LD-2012303	bigram	san joaquin	attributes	bigramcfratio	-12.537479500235744
INEX_LD-2012303	bigram	san joaquin	similarentitynames	baselinetopscore	-3.9485221789543243
INEX_LD-2012303	bigram	san joaquin	similarentitynames	fieldlikelihood	-20.45338099497428
INEX_LD-2012303	bigram	san joaquin	similarentitynames	bigramcfratio	-11.241402609037758
INEX_LD-2012303	bigram	san joaquin	categories	baselinetopscore	-5.0522564463213175
INEX_LD-2012303	bigram	san joaquin	categories	fieldlikelihood	-20.015631774193498
INEX_LD-2012303	bigram	san joaquin	categories	bigramcfratio	-11.107669422143324
INEX_LD-2012303	bigram	san joaquin	outgoingentitynames	baselinetopscore	-4.770944629800304
INEX_LD-2012303	bigram	san joaquin	outgoingentitynames	fieldlikelihood	-19.60875381874393
INEX_LD-2012303	bigram	san joaquin	outgoingentitynames	bigramcfratio	-12.732887302103178
INEX_LD-2012305	unigram	north	names	baselinetopscore	-3.711086733826878
INEX_LD-2012305	unigram	north	names	fieldlikelihood	-20.733862571102847
INEX_LD-2012305	unigram	north	attributes	baselinetopscore	-3.338679698391415
INEX_LD-2012305	unigram	north	attributes	fieldlikelihood	-20.394344797215837
INEX_LD-2012305	unigram	north	similarentitynames	baselinetopscore	-2.3377541197527956
INEX_LD-2012305	unigram	north	similarentitynames	fieldlikelihood	-20.7377626549495
INEX_LD-2012305	unigram	north	categories	baselinetopscore	-3.414059550995625
INEX_LD-2012305	unigram	north	categories	fieldlikelihood	-20.37668594748505
INEX_LD-2012305	unigram	north	outgoingentitynames	baselinetopscore	-2.7426346874218996
INEX_LD-2012305	unigram	north	outgoingentitynames	fieldlikelihood	-20.29650332030064
INEX_LD-2012305	unigram	dakota	names	baselinetopscore	-3.996786797859692
INEX_LD-2012305	unigram	dakota	names	fieldlikelihood	-19.97273161103957
INEX_LD-2012305	unigram	dakota	attributes	baselinetopscore	-2.41635929227938
INEX_LD-2012305	unigram	dakota	attributes	fieldlikelihood	-21.162613235928887
INEX_LD-2012305	unigram	dakota	similarentitynames	baselinetopscore	-3.2259530684527133
INEX_LD-2012305	unigram	dakota	similarentitynames	fieldlikelihood	-20.00990703655954
INEX_LD-2012305	unigram	dakota	categories	baselinetopscore	-4.040372703756138
INEX_LD-2012305	unigram	dakota	categories	fieldlikelihood	-19.730498456347785
INEX_LD-2012305	unigram	dakota	outgoingentitynames	baselinetopscore	-3.4578594733029453
INEX_LD-2012305	unigram	dakota	outgoingentitynames	fieldlikelihood	-19.825116601726982
INEX_LD-2012305	unigram	lowest	names	baselinetopscore	-6.217733815564284
INEX_LD-2012305	unigram	lowest	names	fieldlikelihood	-22.81682305964006
INEX_LD-2012305	unigram	lowest	attributes	baselinetopscore	-4.909436850447956
INEX_LD-2012305	unigram	lowest	attributes	fieldlikelihood	-19.874861715940117
INEX_LD-2012305	unigram	lowest	similarentitynames	baselinetopscore	-5.377370802664054
INEX_LD-2012305	unigram	lowest	similarentitynames	fieldlikelihood	-22.42470250373523
INEX_LD-2012305	unigram	lowest	categories	baselinetopscore	-6.622213347868384
INEX_LD-2012305	unigram	lowest	categories	fieldlikelihood	-23.727160155317158
INEX_LD-2012305	unigram	lowest	outgoingentitynames	baselinetopscore	-5.551623879694091
INEX_LD-2012305	unigram	lowest	outgoingentitynames	fieldlikelihood	-25.129912886460836
INEX_LD-2012305	unigram	river	names	baselinetopscore	-4.815406954038819
INEX_LD-2012305	unigram	river	names	fieldlikelihood	-19.717061632979384
INEX_LD-2012305	unigram	river	attributes	baselinetopscore	-1.2991511544993077
INEX_LD-2012305	unigram	river	attributes	fieldlikelihood	-20.441745223670313
INEX_LD-2012305	unigram	river	similarentitynames	baselinetopscore	-2.0217757352998618
